antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,zhangs_metric
frozenset({'MilkFrothers'}),frozenset({'Smartphones'}),0.010050251256281407,0.04522613065326633,0.005025125628140704,0.5,11.055555555555555,0.004570591651725966,1.9095477386934674,0.9187817258883249
frozenset({'MilkFrothers'}),frozenset({'USBCables'}),0.010050251256281407,0.19597989949748743,0.005025125628140704,0.5,2.5512820512820515,0.003055478397010177,1.6080402010050252,0.6142131979695432
frozenset({'SatelliteReceivers'}),frozenset({'MixerGrinders'}),0.010050251256281407,0.035175879396984924,0.005025125628140704,0.5,14.214285714285715,0.004671599202040353,1.92964824120603,0.9390862944162437
frozenset({'MousePads'}),frozenset({'NotebookComputerStands'}),0.01507537688442211,0.01507537688442211,0.005025125628140704,0.33333333333333337,22.111111111111114,0.004797858639933335,1.477386934673367,0.9693877551020408
frozenset({'NotebookComputerStands'}),frozenset({'MousePads'}),0.01507537688442211,0.01507537688442211,0.005025125628140704,0.33333333333333337,22.111111111111114,0.004797858639933335,1.477386934673367,0.9693877551020408
frozenset({'NotebookComputerStands'}),frozenset({'OTGAdapters'}),0.01507537688442211,0.04020100502512563,0.005025125628140704,0.33333333333333337,8.291666666666668,0.004419080326254388,1.4396984924623117,0.8928571428571429
frozenset({'NotebookComputerStands'}),frozenset({'Stands'}),0.01507537688442211,0.035175879396984924,0.005025125628140704,0.33333333333333337,9.476190476190478,0.004494835988990177,1.4472361809045227,0.9081632653061223
frozenset({'NotebookComputerStands'}),frozenset({'USBCables'}),0.01507537688442211,0.19597989949748743,0.005025125628140704,0.33333333333333337,1.7008547008547013,0.0020706547814449134,1.206030150753769,0.4183673469387756
frozenset({'Notepads&MemoBooks'}),frozenset({'Routers'}),0.010050251256281407,0.01507537688442211,0.005025125628140704,0.5,33.16666666666667,0.004873614302669124,1.9698492462311559,0.9796954314720812
frozenset({'Routers'}),frozenset({'Notepads&MemoBooks'}),0.01507537688442211,0.010050251256281407,0.005025125628140704,0.33333333333333337,33.16666666666667,0.004873614302669124,1.484924623115578,0.9846938775510203
frozenset({'WireboundNotebooks'}),frozenset({'Notepads&MemoBooks'}),0.01507537688442211,0.010050251256281407,0.005025125628140704,0.33333333333333337,33.16666666666667,0.004873614302669124,1.484924623115578,0.9846938775510203
frozenset({'Notepads&MemoBooks'}),frozenset({'WireboundNotebooks'}),0.010050251256281407,0.01507537688442211,0.005025125628140704,0.5,33.16666666666667,0.004873614302669124,1.9698492462311559,0.9796954314720812
frozenset({'OTGAdapters'}),frozenset({'USBCables'}),0.04020100502512563,0.19597989949748743,0.04020100502512563,1.0,5.102564102564103,0.03232241610060352,inf,0.8376963350785339
frozenset({'VideoCameras'}),frozenset({'On-Ear'}),0.005025125628140704,0.01507537688442211,0.005025125628140704,1.0,66.33333333333334,0.004949369965404914,inf,0.9898989898989901
frozenset({'On-Ear'}),frozenset({'VideoCameras'}),0.01507537688442211,0.005025125628140704,0.005025125628140704,0.33333333333333337,66.33333333333334,0.004949369965404914,1.492462311557789,1.0
frozenset({'PCMicrophones'}),frozenset({'SecureDigitalCards'}),0.005025125628140704,0.010050251256281407,0.005025125628140704,1.0,99.5,0.0049746218529835105,inf,0.994949494949495
frozenset({'SecureDigitalCards'}),frozenset({'PCMicrophones'}),0.010050251256281407,0.005025125628140704,0.005025125628140704,0.5,99.5,0.0049746218529835105,1.9899497487437185,1.0
frozenset({'WireboundNotebooks'}),frozenset({'PenDrives'}),0.01507537688442211,0.035175879396984924,0.005025125628140704,0.33333333333333337,9.476190476190478,0.004494835988990177,1.4472361809045227,0.9081632653061223
frozenset({'Pop-upToasters'}),frozenset({'USBCables'}),0.010050251256281407,0.19597989949748743,0.005025125628140704,0.5,2.5512820512820515,0.003055478397010177,1.6080402010050252,0.6142131979695432
frozenset({'WirelessUSBAdapters'}),frozenset({'PowerLANAdapters'}),0.04522613065326633,0.04020100502512563,0.04020100502512563,0.8888888888888888,22.11111111111111,0.03838286911946668,8.638190954773865,1.0
frozenset({'PowerLANAdapters'}),frozenset({'WirelessUSBAdapters'}),0.04020100502512563,0.04522613065326633,0.04020100502512563,1.0,22.11111111111111,0.03838286911946668,inf,0.9947643979057591
frozenset({'Printers'}),frozenset({'USBCables'}),0.010050251256281407,0.19597989949748743,0.005025125628140704,0.5,2.5512820512820515,0.003055478397010177,1.6080402010050252,0.6142131979695432
frozenset({'Wet-DryVacuums'}),frozenset({'Projectors'}),0.010050251256281407,0.005025125628140704,0.005025125628140704,0.5,99.5,0.0049746218529835105,1.9899497487437185,1.0
frozenset({'Projectors'}),frozenset({'Wet-DryVacuums'}),0.005025125628140704,0.010050251256281407,0.005025125628140704,1.0,99.5,0.0049746218529835105,inf,0.994949494949495
frozenset({'Routers'}),frozenset({'Smartphones'}),0.01507537688442211,0.04522613065326633,0.005025125628140704,0.33333333333333337,7.370370370370371,0.0043433246635185985,1.4321608040201006,0.8775510204081634
frozenset({'Steam&WindowCleaners'}),frozenset({'SandwichMakers'}),0.010050251256281407,0.035175879396984924,0.005025125628140704,0.5,14.214285714285715,0.004671599202040353,1.92964824120603,0.9390862944162437
frozenset({'TraditionalLaptops'}),frozenset({'SandwichMakers'}),0.010050251256281407,0.035175879396984924,0.005025125628140704,0.5,14.214285714285715,0.004671599202040353,1.92964824120603,0.9390862944162437
frozenset({'ScreenProtectors'}),frozenset({'Stands'}),0.010050251256281407,0.035175879396984924,0.005025125628140704,0.5,14.214285714285715,0.004671599202040353,1.92964824120603,0.9390862944162437
frozenset({'SelfieSticks'}),frozenset({'Tabletop&TravelTripods'}),0.010050251256281407,0.01507537688442211,0.005025125628140704,0.5,33.16666666666667,0.004873614302669124,1.9698492462311559,0.9796954314720812
frozenset({'Tabletop&TravelTripods'}),frozenset({'SelfieSticks'}),0.01507537688442211,0.010050251256281407,0.005025125628140704,0.33333333333333337,33.16666666666667,0.004873614302669124,1.484924623115578,0.9846938775510203
frozenset({'StandardTelevisions'}),frozenset({'SmartTelevisions'}),0.010050251256281407,0.035175879396984924,0.005025125628140704,0.5,14.214285714285715,0.004671599202040353,1.92964824120603,0.9390862944162437
frozenset({'Wet-DryVacuums'}),frozenset({'SmartTelevisions'}),0.010050251256281407,0.035175879396984924,0.005025125628140704,0.5,14.214285714285715,0.004671599202040353,1.92964824120603,0.9390862944162437
frozenset({'TraditionalLaptops'}),frozenset({'Smartphones'}),0.010050251256281407,0.04522613065326633,0.005025125628140704,0.5,11.055555555555555,0.004570591651725966,1.9095477386934674,0.9187817258883249
frozenset({'WaterCartridges'}),frozenset({'Smartphones'}),0.01507537688442211,0.04522613065326633,0.005025125628140704,0.33333333333333337,7.370370370370371,0.0043433246635185985,1.4321608040201006,0.8775510204081634
frozenset({'StandardTelevisions'}),frozenset({'WaterCartridges'}),0.010050251256281407,0.01507537688442211,0.005025125628140704,0.5,33.16666666666667,0.004873614302669124,1.9698492462311559,0.9796954314720812
frozenset({'WaterCartridges'}),frozenset({'StandardTelevisions'}),0.01507537688442211,0.010050251256281407,0.005025125628140704,0.33333333333333337,33.16666666666667,0.004873614302669124,1.484924623115578,0.9846938775510203
frozenset({'Stands'}),frozenset({'USBCables'}),0.035175879396984924,0.19597989949748743,0.01507537688442211,0.42857142857142855,2.186813186813187,0.008181611575465266,1.407035175879397,0.5625
frozenset({'USBHubs'}),frozenset({'Stands'}),0.01507537688442211,0.035175879396984924,0.005025125628140704,0.33333333333333337,9.476190476190478,0.004494835988990177,1.4472361809045227,0.9081632653061223
frozenset({'StylusPens'}),frozenset({'SteamIrons'}),0.005025125628140704,0.020100502512562814,0.005025125628140704,1.0,49.75,0.004924118077826317,inf,0.9848484848484849
frozenset({'USBHubs'}),frozenset({'USBCables'}),0.01507537688442211,0.19597989949748743,0.005025125628140704,0.33333333333333337,1.7008547008547013,0.0020706547814449134,1.206030150753769,0.4183673469387756
frozenset({'USBtoUSBAdapters'}),frozenset({'USBCables'}),0.010050251256281407,0.19597989949748743,0.005025125628140704,0.5,2.5512820512820515,0.003055478397010177,1.6080402010050252,0.6142131979695432
frozenset({'WritingPads&Diaries'}),frozenset({'USBCables'}),0.005025125628140704,0.19597989949748743,0.005025125628140704,1.0,5.102564102564103,0.00404030201257544,inf,0.8080808080808081
frozenset({'USBHubs'}),frozenset({'USBtoUSBAdapters'}),0.01507537688442211,0.010050251256281407,0.005025125628140704,0.33333333333333337,33.16666666666667,0.004873614302669124,1.484924623115578,0.9846938775510203
frozenset({'USBtoUSBAdapters'}),frozenset({'USBHubs'}),0.010050251256281407,0.01507537688442211,0.005025125628140704,0.5,33.16666666666667,0.004873614302669124,1.9698492462311559,0.9796954314720812
frozenset({'WaterPurifierAccessories'}),frozenset({'WaterCartridges'}),0.005025125628140704,0.01507537688442211,0.005025125628140704,1.0,66.33333333333334,0.004949369965404914,inf,0.9898989898989901
frozenset({'WaterCartridges'}),frozenset({'WaterPurifierAccessories'}),0.01507537688442211,0.005025125628140704,0.005025125628140704,0.33333333333333337,66.33333333333334,0.004949369965404914,1.492462311557789,1.0
"frozenset({'BluetoothAdapters', 'InternalSolidStateDrives'})",frozenset({'USBCables'}),0.005025125628140704,0.19597989949748743,0.005025125628140704,1.0,5.102564102564103,0.00404030201257544,inf,0.8080808080808081
"frozenset({'BluetoothAdapters', 'USBCables'})",frozenset({'InternalSolidStateDrives'}),0.005025125628140704,0.01507537688442211,0.005025125628140704,1.0,66.33333333333334,0.004949369965404914,inf,0.9898989898989901
"frozenset({'USBCables', 'InternalSolidStateDrives'})",frozenset({'BluetoothAdapters'}),0.005025125628140704,0.01507537688442211,0.005025125628140704,1.0,66.33333333333334,0.004949369965404914,inf,0.9898989898989901
frozenset({'BluetoothAdapters'}),"frozenset({'USBCables', 'InternalSolidStateDrives'})",0.01507537688442211,0.005025125628140704,0.005025125628140704,0.33333333333333337,66.33333333333334,0.004949369965404914,1.492462311557789,1.0
frozenset({'InternalSolidStateDrives'}),"frozenset({'BluetoothAdapters', 'USBCables'})",0.01507537688442211,0.005025125628140704,0.005025125628140704,0.33333333333333337,66.33333333333334,0.004949369965404914,1.492462311557789,1.0
"frozenset({'CanisterVacuums', 'PowerBanks'})",frozenset({'SteamIrons'}),0.005025125628140704,0.020100502512562814,0.005025125628140704,1.0,49.75,0.004924118077826317,inf,0.9848484848484849
"frozenset({'CanisterVacuums', 'SteamIrons'})",frozenset({'PowerBanks'}),0.005025125628140704,0.035175879396984924,0.005025125628140704,1.0,28.42857142857143,0.004848362415090528,inf,0.9696969696969698
"frozenset({'PowerBanks', 'SteamIrons'})",frozenset({'CanisterVacuums'}),0.005025125628140704,0.005025125628140704,0.005025125628140704,1.0,199.0,0.0049998737405621075,inf,1.0000000000000002
frozenset({'CanisterVacuums'}),"frozenset({'PowerBanks', 'SteamIrons'})",0.005025125628140704,0.005025125628140704,0.005025125628140704,1.0,199.0,0.0049998737405621075,inf,1.0000000000000002
"frozenset({'CeilingFans', 'ExhaustFans'})",frozenset({'MixerGrinders'}),0.005025125628140704,0.035175879396984924,0.005025125628140704,1.0,28.42857142857143,0.004848362415090528,inf,0.9696969696969698
"frozenset({'CeilingFans', 'MixerGrinders'})",frozenset({'ExhaustFans'}),0.005025125628140704,0.005025125628140704,0.005025125628140704,1.0,199.0,0.0049998737405621075,inf,1.0000000000000002
"frozenset({'ExhaustFans', 'MixerGrinders'})",frozenset({'CeilingFans'}),0.005025125628140704,0.02512562814070352,0.005025125628140704,1.0,39.8,0.004898866190247721,inf,0.9797979797979799
frozenset({'ExhaustFans'}),"frozenset({'CeilingFans', 'MixerGrinders'})",0.005025125628140704,0.005025125628140704,0.005025125628140704,1.0,199.0,0.0049998737405621075,inf,1.0000000000000002
"frozenset({'CompositionNotebooks', 'ScreenProtectors'})",frozenset({'Mice'}),0.005025125628140704,0.08542713567839195,0.005025125628140704,1.0,11.705882352941178,0.004595843539304563,inf,0.9191919191919193
"frozenset({'Mice', 'ScreenProtectors'})",frozenset({'CompositionNotebooks'}),0.005025125628140704,0.005025125628140704,0.005025125628140704,1.0,199.0,0.0049998737405621075,inf,1.0000000000000002
"frozenset({'CompositionNotebooks', 'Mice'})",frozenset({'ScreenProtectors'}),0.005025125628140704,0.010050251256281407,0.005025125628140704,1.0,99.5,0.0049746218529835105,inf,0.994949494949495
frozenset({'ScreenProtectors'}),"frozenset({'CompositionNotebooks', 'Mice'})",0.010050251256281407,0.005025125628140704,0.005025125628140704,0.5,99.5,0.0049746218529835105,1.9899497487437185,1.0
frozenset({'CompositionNotebooks'}),"frozenset({'Mice', 'ScreenProtectors'})",0.005025125628140704,0.005025125628140704,0.005025125628140704,1.0,199.0,0.0049998737405621075,inf,1.0000000000000002
"frozenset({'SmartTelevisions', 'Condenser'})",frozenset({'In-Ear'}),0.005025125628140704,0.07035175879396985,0.005025125628140704,1.0,14.214285714285715,0.004671599202040353,inf,0.9343434343434345
"frozenset({'SmartTelevisions', 'In-Ear'})",frozenset({'Condenser'}),0.005025125628140704,0.010050251256281407,0.005025125628140704,1.0,99.5,0.0049746218529835105,inf,0.994949494949495
"frozenset({'Condenser', 'In-Ear'})",frozenset({'SmartTelevisions'}),0.005025125628140704,0.035175879396984924,0.005025125628140704,1.0,28.42857142857143,0.004848362415090528,inf,0.9696969696969698
frozenset({'Condenser'}),"frozenset({'SmartTelevisions', 'In-Ear'})",0.010050251256281407,0.005025125628140704,0.005025125628140704,0.5,99.5,0.0049746218529835105,1.9899497487437185,1.0
"frozenset({'HardDiskBags', 'USBCables'})",frozenset({'DigitalKitchenScales'}),0.005025125628140704,0.03015075376884422,0.005025125628140704,1.0,33.16666666666667,0.004873614302669124,inf,0.9747474747474748
"frozenset({'HardDiskBags', 'DigitalKitchenScales'})",frozenset({'USBCables'}),0.005025125628140704,0.19597989949748743,0.005025125628140704,1.0,5.102564102564103,0.00404030201257544,inf,0.8080808080808081
"frozenset({'DigitalKitchenScales', 'USBCables'})",frozenset({'HardDiskBags'}),0.005025125628140704,0.020100502512562814,0.005025125628140704,1.0,49.75,0.004924118077826317,inf,0.9848484848484849
"frozenset({'EthernetCables', 'Mice'})",frozenset({'DisposableBatteries'}),0.010050251256281407,0.010050251256281407,0.005025125628140704,0.5,49.75,0.004924118077826317,1.979899497487437,0.9898477157360406
"frozenset({'EthernetCables', 'DisposableBatteries'})",frozenset({'Mice'}),0.005025125628140704,0.08542713567839195,0.005025125628140704,1.0,11.705882352941178,0.004595843539304563,inf,0.9191919191919193
"frozenset({'Mice', 'DisposableBatteries'})",frozenset({'EthernetCables'}),0.005025125628140704,0.010050251256281407,0.005025125628140704,1.0,99.5,0.0049746218529835105,inf,0.994949494949495
frozenset({'EthernetCables'}),"frozenset({'Mice', 'DisposableBatteries'})",0.010050251256281407,0.005025125628140704,0.005025125628140704,0.5,99.5,0.0049746218529835105,1.9899497487437185,1.0
frozenset({'DisposableBatteries'}),"frozenset({'EthernetCables', 'Mice'})",0.010050251256281407,0.010050251256281407,0.005025125628140704,0.5,49.75,0.004924118077826317,1.979899497487437,0.9898477157360406
"frozenset({'StylusPens', 'SteamIrons'})",frozenset({'DomeCameras'}),0.005025125628140704,0.01507537688442211,0.005025125628140704,1.0,66.33333333333334,0.004949369965404914,inf,0.9898989898989901
"frozenset({'StylusPens', 'DomeCameras'})",frozenset({'SteamIrons'}),0.005025125628140704,0.020100502512562814,0.005025125628140704,1.0,49.75,0.004924118077826317,inf,0.9848484848484849
"frozenset({'SteamIrons', 'DomeCameras'})",frozenset({'StylusPens'}),0.005025125628140704,0.005025125628140704,0.005025125628140704,1.0,199.0,0.0049998737405621075,inf,1.0000000000000002
frozenset({'StylusPens'}),"frozenset({'SteamIrons', 'DomeCameras'})",0.005025125628140704,0.005025125628140704,0.005025125628140704,1.0,199.0,0.0049998737405621075,inf,1.0000000000000002
frozenset({'DomeCameras'}),"frozenset({'StylusPens', 'SteamIrons'})",0.01507537688442211,0.005025125628140704,0.005025125628140704,0.33333333333333337,66.33333333333334,0.004949369965404914,1.492462311557789,1.0
"frozenset({'WireboundNotebooks', 'Décor'})",frozenset({'Notepads&MemoBooks'}),0.005025125628140704,0.010050251256281407,0.005025125628140704,1.0,99.5,0.0049746218529835105,inf,0.994949494949495
"frozenset({'WireboundNotebooks', 'Notepads&MemoBooks'})",frozenset({'Décor'}),0.005025125628140704,0.010050251256281407,0.005025125628140704,1.0,99.5,0.0049746218529835105,inf,0.994949494949495
"frozenset({'Décor', 'Notepads&MemoBooks'})",frozenset({'WireboundNotebooks'}),0.005025125628140704,0.01507537688442211,0.005025125628140704,1.0,66.33333333333334,0.004949369965404914,inf,0.9898989898989901
frozenset({'WireboundNotebooks'}),"frozenset({'Décor', 'Notepads&MemoBooks'})",0.01507537688442211,0.005025125628140704,0.005025125628140704,0.33333333333333337,66.33333333333334,0.004949369965404914,1.492462311557789,1.0
frozenset({'Décor'}),"frozenset({'WireboundNotebooks', 'Notepads&MemoBooks'})",0.010050251256281407,0.005025125628140704,0.005025125628140704,0.5,99.5,0.0049746218529835105,1.9899497487437185,1.0
frozenset({'Notepads&MemoBooks'}),"frozenset({'WireboundNotebooks', 'Décor'})",0.010050251256281407,0.005025125628140704,0.005025125628140704,0.5,99.5,0.0049746218529835105,1.9899497487437185,1.0
"frozenset({'ExternalHardDisks', 'PenDrives'})",frozenset({'In-Ear'}),0.005025125628140704,0.07035175879396985,0.005025125628140704,1.0,14.214285714285715,0.004671599202040353,inf,0.9343434343434345
"frozenset({'In-Ear', 'PenDrives'})",frozenset({'ExternalHardDisks'}),0.005025125628140704,0.03015075376884422,0.005025125628140704,1.0,33.16666666666667,0.004873614302669124,inf,0.9747474747474748
"frozenset({'ExternalHardDisks', 'In-Ear'})",frozenset({'PenDrives'}),0.005025125628140704,0.035175879396984924,0.005025125628140704,1.0,28.42857142857143,0.004848362415090528,inf,0.9696969696969698
"frozenset({'SteamIrons', 'ExternalHardDisks'})",frozenset({'In-Ear'}),0.005025125628140704,0.07035175879396985,0.005025125628140704,1.0,14.214285714285715,0.004671599202040353,inf,0.9343434343434345
"frozenset({'SteamIrons', 'In-Ear'})",frozenset({'ExternalHardDisks'}),0.005025125628140704,0.03015075376884422,0.005025125628140704,1.0,33.16666666666667,0.004873614302669124,inf,0.9747474747474748
"frozenset({'ExternalHardDisks', 'In-Ear'})",frozenset({'SteamIrons'}),0.005025125628140704,0.020100502512562814,0.005025125628140704,1.0,49.75,0.004924118077826317,inf,0.9848484848484849
"frozenset({'USBCables', 'ExternalHardDisks'})",frozenset({'In-Ear'}),0.005025125628140704,0.07035175879396985,0.005025125628140704,1.0,14.214285714285715,0.004671599202040353,inf,0.9343434343434345
"frozenset({'ExternalHardDisks', 'In-Ear'})",frozenset({'USBCables'}),0.005025125628140704,0.19597989949748743,0.005025125628140704,1.0,5.102564102564103,0.00404030201257544,inf,0.8080808080808081
"frozenset({'SteamIrons', 'ExternalHardDisks'})",frozenset({'PenDrives'}),0.005025125628140704,0.035175879396984924,0.005025125628140704,1.0,28.42857142857143,0.004848362415090528,inf,0.9696969696969698
"frozenset({'SteamIrons', 'PenDrives'})",frozenset({'ExternalHardDisks'}),0.005025125628140704,0.03015075376884422,0.005025125628140704,1.0,33.16666666666667,0.004873614302669124,inf,0.9747474747474748
"frozenset({'ExternalHardDisks', 'PenDrives'})",frozenset({'SteamIrons'}),0.005025125628140704,0.020100502512562814,0.005025125628140704,1.0,49.75,0.004924118077826317,inf,0.9848484848484849
"frozenset({'USBCables', 'ExternalHardDisks'})",frozenset({'PenDrives'}),0.005025125628140704,0.035175879396984924,0.005025125628140704,1.0,28.42857142857143,0.004848362415090528,inf,0.9696969696969698
"frozenset({'USBCables', 'PenDrives'})",frozenset({'ExternalHardDisks'}),0.005025125628140704,0.03015075376884422,0.005025125628140704,1.0,33.16666666666667,0.004873614302669124,inf,0.9747474747474748
"frozenset({'ExternalHardDisks', 'PenDrives'})",frozenset({'USBCables'}),0.005025125628140704,0.19597989949748743,0.005025125628140704,1.0,5.102564102564103,0.00404030201257544,inf,0.8080808080808081
"frozenset({'USBCables', 'SteamIrons'})",frozenset({'ExternalHardDisks'}),0.005025125628140704,0.03015075376884422,0.005025125628140704,1.0,33.16666666666667,0.004873614302669124,inf,0.9747474747474748
"frozenset({'SteamIrons', 'ExternalHardDisks'})",frozenset({'USBCables'}),0.005025125628140704,0.19597989949748743,0.005025125628140704,1.0,5.102564102564103,0.00404030201257544,inf,0.8080808080808081
"frozenset({'USBCables', 'ExternalHardDisks'})",frozenset({'SteamIrons'}),0.005025125628140704,0.020100502512562814,0.005025125628140704,1.0,49.75,0.004924118077826317,inf,0.9848484848484849
"frozenset({'OpticalCables', 'FanHeaters'})",frozenset({'HEPAAirPurifiers'}),0.005025125628140704,0.010050251256281407,0.005025125628140704,1.0,99.5,0.0049746218529835105,inf,0.994949494949495
"frozenset({'OpticalCables', 'HEPAAirPurifiers'})",frozenset({'FanHeaters'}),0.005025125628140704,0.020100502512562814,0.005025125628140704,1.0,49.75,0.004924118077826317,inf,0.9848484848484849
"frozenset({'FanHeaters', 'HEPAAirPurifiers'})",frozenset({'OpticalCables'}),0.005025125628140704,0.005025125628140704,0.005025125628140704,1.0,199.0,0.0049998737405621075,inf,1.0000000000000002
frozenset({'OpticalCables'}),"frozenset({'FanHeaters', 'HEPAAirPurifiers'})",0.005025125628140704,0.005025125628140704,0.005025125628140704,1.0,199.0,0.0049998737405621075,inf,1.0000000000000002
frozenset({'HEPAAirPurifiers'}),"frozenset({'OpticalCables', 'FanHeaters'})",0.010050251256281407,0.005025125628140704,0.005025125628140704,0.5,99.5,0.0049746218529835105,1.9899497487437185,1.0
"frozenset({'OTGAdapters', 'In-Ear'})",frozenset({'USBCables'}),0.005025125628140704,0.19597989949748743,0.005025125628140704,1.0,5.102564102564103,0.00404030201257544,inf,0.8080808080808081
"frozenset({'SteamIrons', 'PenDrives'})",frozenset({'In-Ear'}),0.005025125628140704,0.07035175879396985,0.005025125628140704,1.0,14.214285714285715,0.004671599202040353,inf,0.9343434343434345
"frozenset({'In-Ear', 'PenDrives'})",frozenset({'SteamIrons'}),0.005025125628140704,0.020100502512562814,0.005025125628140704,1.0,49.75,0.004924118077826317,inf,0.9848484848484849
"frozenset({'SteamIrons', 'In-Ear'})",frozenset({'PenDrives'}),0.005025125628140704,0.035175879396984924,0.005025125628140704,1.0,28.42857142857143,0.004848362415090528,inf,0.9696969696969698
"frozenset({'USBCables', 'PenDrives'})",frozenset({'In-Ear'}),0.005025125628140704,0.07035175879396985,0.005025125628140704,1.0,14.214285714285715,0.004671599202040353,inf,0.9343434343434345
"frozenset({'In-Ear', 'PenDrives'})",frozenset({'USBCables'}),0.005025125628140704,0.19597989949748743,0.005025125628140704,1.0,5.102564102564103,0.00404030201257544,inf,0.8080808080808081
"frozenset({'USBCables', 'SteamIrons'})",frozenset({'In-Ear'}),0.005025125628140704,0.07035175879396985,0.005025125628140704,1.0,14.214285714285715,0.004671599202040353,inf,0.9343434343434345
"frozenset({'SteamIrons', 'In-Ear'})",frozenset({'USBCables'}),0.005025125628140704,0.19597989949748743,0.005025125628140704,1.0,5.102564102564103,0.00404030201257544,inf,0.8080808080808081
"frozenset({'StorageWaterHeaters', 'Kettle&ToasterSets'})",frozenset({'InstantWaterHeaters'}),0.005025125628140704,0.035175879396984924,0.005025125628140704,1.0,28.42857142857143,0.004848362415090528,inf,0.9696969696969698
"frozenset({'StorageWaterHeaters', 'InstantWaterHeaters'})",frozenset({'Kettle&ToasterSets'}),0.01507537688442211,0.01507537688442211,0.005025125628140704,0.33333333333333337,22.111111111111114,0.004797858639933335,1.477386934673367,0.9693877551020408
"frozenset({'Kettle&ToasterSets', 'InstantWaterHeaters'})",frozenset({'StorageWaterHeaters'}),0.005025125628140704,0.020100502512562814,0.005025125628140704,1.0,49.75,0.004924118077826317,inf,0.9848484848484849
frozenset({'Kettle&ToasterSets'}),"frozenset({'StorageWaterHeaters', 'InstantWaterHeaters'})",0.01507537688442211,0.01507537688442211,0.005025125628140704,0.33333333333333337,22.111111111111114,0.004797858639933335,1.477386934673367,0.9693877551020408
"frozenset({'OTGAdapters', 'NotebookComputerStands'})",frozenset({'USBCables'}),0.005025125628140704,0.19597989949748743,0.005025125628140704,1.0,5.102564102564103,0.00404030201257544,inf,0.8080808080808081
"frozenset({'USBCables', 'NotebookComputerStands'})",frozenset({'OTGAdapters'}),0.005025125628140704,0.04020100502512563,0.005025125628140704,1.0,24.875,0.004823110527511932,inf,0.9646464646464649
frozenset({'NotebookComputerStands'}),"frozenset({'OTGAdapters', 'USBCables'})",0.01507537688442211,0.04020100502512563,0.005025125628140704,0.33333333333333337,8.291666666666668,0.004419080326254388,1.4396984924623117,0.8928571428571429
"frozenset({'USBCables', 'SteamIrons'})",frozenset({'PenDrives'}),0.005025125628140704,0.035175879396984924,0.005025125628140704,1.0,28.42857142857143,0.004848362415090528,inf,0.9696969696969698
"frozenset({'USBCables', 'PenDrives'})",frozenset({'SteamIrons'}),0.005025125628140704,0.020100502512562814,0.005025125628140704,1.0,49.75,0.004924118077826317,inf,0.9848484848484849
"frozenset({'SteamIrons', 'PenDrives'})",frozenset({'USBCables'}),0.005025125628140704,0.19597989949748743,0.005025125628140704,1.0,5.102564102564103,0.00404030201257544,inf,0.8080808080808081
"frozenset({'USBHubs', 'USBCables'})",frozenset({'Stands'}),0.005025125628140704,0.035175879396984924,0.005025125628140704,1.0,28.42857142857143,0.004848362415090528,inf,0.9696969696969698
"frozenset({'USBHubs', 'Stands'})",frozenset({'USBCables'}),0.005025125628140704,0.19597989949748743,0.005025125628140704,1.0,5.102564102564103,0.00404030201257544,inf,0.8080808080808081
"frozenset({'USBCables', 'Stands'})",frozenset({'USBHubs'}),0.01507537688442211,0.01507537688442211,0.005025125628140704,0.33333333333333337,22.111111111111114,0.004797858639933335,1.477386934673367,0.9693877551020408
frozenset({'USBHubs'}),"frozenset({'USBCables', 'Stands'})",0.01507537688442211,0.01507537688442211,0.005025125628140704,0.33333333333333337,22.111111111111114,0.004797858639933335,1.477386934673367,0.9693877551020408
"frozenset({'SteamIrons', 'PenDrives', 'ExternalHardDisks'})",frozenset({'In-Ear'}),0.005025125628140704,0.07035175879396985,0.005025125628140704,1.0,14.214285714285715,0.004671599202040353,inf,0.9343434343434345
"frozenset({'In-Ear', 'SteamIrons', 'PenDrives'})",frozenset({'ExternalHardDisks'}),0.005025125628140704,0.03015075376884422,0.005025125628140704,1.0,33.16666666666667,0.004873614302669124,inf,0.9747474747474748
"frozenset({'SteamIrons', 'In-Ear', 'ExternalHardDisks'})",frozenset({'PenDrives'}),0.005025125628140704,0.035175879396984924,0.005025125628140704,1.0,28.42857142857143,0.004848362415090528,inf,0.9696969696969698
"frozenset({'In-Ear', 'ExternalHardDisks', 'PenDrives'})",frozenset({'SteamIrons'}),0.005025125628140704,0.020100502512562814,0.005025125628140704,1.0,49.75,0.004924118077826317,inf,0.9848484848484849
"frozenset({'SteamIrons', 'PenDrives'})","frozenset({'ExternalHardDisks', 'In-Ear'})",0.005025125628140704,0.005025125628140704,0.005025125628140704,1.0,199.0,0.0049998737405621075,inf,1.0000000000000002
"frozenset({'SteamIrons', 'ExternalHardDisks'})","frozenset({'In-Ear', 'PenDrives'})",0.005025125628140704,0.005025125628140704,0.005025125628140704,1.0,199.0,0.0049998737405621075,inf,1.0000000000000002
"frozenset({'SteamIrons', 'In-Ear'})","frozenset({'ExternalHardDisks', 'PenDrives'})",0.005025125628140704,0.005025125628140704,0.005025125628140704,1.0,199.0,0.0049998737405621075,inf,1.0000000000000002
